ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Location_Center_X,Location_Center_Y,Number_Object_Number,Parent_FilteredBV,Parent_Islets
488,31,33,151,249,1.40220792396639,0.893618845752373,1,0.6,0.711621846659902,9.99303570808081,10.1980390271856,2.23606797749979,1.30173991906782,1,4,4.48514070418581,-81.4994989647373,24.14,0.88,0.404008701694811,0.0193573892709566,0.173281121472833,0.0761315251099361,0.0214339561388318,0.00521160480371908,0.0694355998878387,0.0243716533291896,0.0440751055093136,0.00738593933422959,0.0117052101695385,0.000129285955223473,0.0256555918208425,0.0236688104452475,0.00850426355981985,0.0340690286982567,0.00740562225683848,0.011264723958538,0.000677124365490642,0.000284060695732217,0.00697569806264612,0.0363800710028983,0.0233580825996438,0.00925481567967524,0.0288139642096361,0.00952178005311232,0.00624904827779651,0.00309112236568696,0.00124616252870747,0.00020762219715692,150.787878787879,248.878787878788,31,32,0
496,105,30,358,270,1.35646989464999,0.873469251767868,1,0.625,0.683576265798337,9.24376440620629,8.06225774829855,2,1.28856180831641,1,3.7087352266146,4.50059767111488,-20.0390300314101,23.484,0.857142857142857,0.587649020646998,0.116622224492094,0.0729287502546531,0.129191080035057,0.0612394000121132,0.0398374401521414,0.0364133760012743,0.0290314638693624,0.0443522299137932,0.00686335827712735,0.0100287347061592,0.0218899607631206,0.0222677163108225,0.0442732093205597,0.0467407469789989,0.023316839611842,0.00823845057386703,0.00653988217413792,0.020820979634191,0.0154952614140436,0.031174649206799,0.0179790140590408,0.0471519342603666,0.0539030876978823,0.0118820744744953,0.0027371927229578,0.0163058269031589,0.0054991393757127,0.011431872528162,0.0122548297695533,359.5,268.8,105,127,0
496,194,15,628,488,1.15424441198558,0.824679985803159,1,0.75,0.829993360845088,5.87769447508362,5,2,1.14950937914129,1,2.68328157299975,3.32442171415214,-29.0346589481411,15.07,0.9375,0.763943726841098,0.0939095086997535,0.0672270479620164,0.166114777095695,0.0417995060032754,0.012065904778516,0.0462033165993495,0.0728294814586946,0.0960511670121491,0.039781594152789,0.0155050927512971,0.0151572130649354,0.0622400233131983,0.0788472171373854,0.0957380626119022,0.0775615745852271,0.0268507178643264,0.0376622707198015,0.0186238309884388,0.0147361512063061,0.109030700593409,0.115506667341782,0.128587646766056,0.148800709736709,0.0844718201963095,0.0176953125010927,0.0170627611730745,0.00185954241522302,0.0293972952671255,0.0119258811960112,628.2,487.733333333333,194,224,0
496,209,29,66,516,1.19331314702759,0.711457799106673,1,0.591836734693878,0.533330837331701,7.7696752715189,6.70820393249937,2.23606797749979,1.24605389359005,1,4.43760156980183,5.4599747664709,-49.1923742932145,26.14,0.805555555555556,0.810525661404572,0.0612646499025174,0.0173148459206779,0.137450857042862,0.027304135635474,0.019349667914497,0.0766980835721521,0.0286399520496875,0.0545318512092808,0.0428297596481326,0.0271828116676388,0.0662464012781338,0.0563846103516931,0.0590892703494806,0.0215506793449016,0.0463471913386232,0.0585017902005532,0.0540849089704649,0.0742819470559731,0.0249659408378004,0.0512833657117013,0.0707425190044041,0.0182292172425513,0.0531692968610155,0.041476296595294,0.0218084640602108,0.0330204611271856,0.0425334854281896,0.0700281781102545,0.0338859509874418,65.0689655172414,517.068965517241,209,240,0
533,14,33,208,33,2.39039734868685,0.972367907682366,1,0.458333333333333,0.427648139974331,13.8783367598645,11.7046999107196,2,1.14846954353369,1,2.84604989415154,3.23994972231713,16.9533916188821,31.14,0.970588235294118,0.306692737052995,0.0088773690429843,0.0813370032573638,0.101281552705331,0.00150301921143683,0.0106333271469702,0.06655439916974,0.030375110044654,0.0583649629338178,0.00593287256571585,0.00588763738354341,0.00915084185292988,0.0153790878757316,0.0381113597478019,0.0113397940961588,0.0374844136793476,0.000272964367202533,0.00178797564442013,0.00652572194695525,0.00639420971974405,0.0343679056316887,0.011408174057789,0.0313871491943587,0.00279893722251968,0.0253959814582427,0.0100502362536102,0.00589649524914777,0.00180146297581777,0.00532830357075072,0.00417866373697924,207.424242424242,32.8484848484849,14,16,0
533,127,34,443,281,1.13725270393028,0.729639829140694,1,0.693877551020408,0.827261430005447,8.27936820652948,7.81024967590665,2.82842712474619,1.4002264373268,1,5.26076759377143,5.66169398645572,31.3351330825364,22.726,0.883116883116883,0.662454114111076,0.0389790553237379,0.165435497322678,0.0795042456682675,0.0206929148478418,0.0428976500033151,0.000711777944154263,0.0202167225889861,0.0320542543515356,0.0350514793462735,0.0291612020793148,0.0165707839704835,0.0349924068346416,0.0222063533213955,0.0198108250432612,0.0171755972806926,0.0316771631175819,0.0257412587985777,0.0184996939318656,0.0464679075767787,0.00223230528515237,0.0195393312044404,0.0219087423637165,0.0311207589561718,0.0102331479028213,0.0305917612236726,0.0203157363504556,0.0192795808271976,0.0210403748241775,0.0206452476500164,443.147058823529,280.970588235294,127,146,0
534,74,3,373,260,1.86168453546062,0.968956294948543,1,0.5,0.376991118430775,3.76289580702182,2.23606797749979,1,1,1,0.447213595499958,0.930308535112475,-28.1549662370101,10,1.28571428571427,0.763943726841097,0.113882006946748,0.356507072525845,0.480468713664794,0.159434809725448,0.0227764013893497,0.519481734251946,0.583449431240825,0.50653815457381,0.113882006946748,0.0683292041680489,0.00455528027786989,0.600969065114995,0.442706689673855,0.521459231004377,0.51120312438329,0.0136658408336099,0.110237782724452,0.0209542892782017,0.000911056055573546,0.40539947104367,0.567341606190388,0.493090773935638,0.499014103153553,0.508952314440858,0.0727022732348041,0.114975274213437,0.051201350323258,0.00564854754455916,0.00018221121111495,374,259.333333333333,74,79,0
534,94,156,129,331,2.72373544911041,0.968715764674355,1,0.397959183673469,0.324173327731117,31.9572204290685,28.4604989415154,3.16227766016838,1.65564491557586,1.4142135623731,8.20183351408091,7.93091471625337,20.6912174831588,77.764,0.77037037037037,0.245216504911957,0.0125270830052272,0.0801552905894546,0.0722681420676393,0.0232571912860204,0.00636061122434097,0.0304030171226707,0.0420730856403437,0.0367420760937185,0.0224040556704608,0.00872956842485566,0.00868554073008295,0.0140358549504454,0.0190808573961101,0.0249120027587302,0.0206873690125313,0.0168232474922254,0.0130657803083225,0.00183845435064614,0.0087070840256342,0.00698100706918845,0.00586607854661634,0.014330995631549,0.0134760598062328,0.0118112734247221,0.0107407333024665,0.0105717384391128,0.00607334664895837,0.00235045554111948,0.00761787792149765,137.923076923077,334.942307692308,94,102,0
560,7,37,242,12,1.01393316685855,0.511251195643095,1,0.755102040816326,0.786629472384546,7.49570660870054,6.70820393249937,2.82842712474619,1.54305352009053,1.4142135623731,5.81377674149945,6.44204511730889,-71.7766406064659,24.312,0.891566265060241,1.01881191944639,0.00161973278131208,0.0336332748119832,0.080188476401308,0.00742009315307113,0.0359535473615251,0.0565066842090012,0.0577493356033078,0.0210051569721586,0.0161716739157248,0.0512318314380456,0.0302815981817328,0.076246576080645,0.0226710651436365,0.0175301002726028,0.0757013555609402,0.0175857054636959,0.0701747105863256,0.0301336252830816,0.019858243003045,0.0822937822010543,0.0240401117538821,0.0266036875660194,0.105937689835836,0.0411833438845406,0.00629584884588114,0.0834078695733739,0.0226676513440297,0.0197699117255117,0.0437871192459624,242.405405405405,11,7,7,0
574,233,36,5,455,1.18173334770449,0.823195588404421,1,0.72,0.715783722715134,9.1411875256416,9,3,1.47777938934326,1,4,5.18998135432568,-1.13397726795292,25.14,0.888888888888889,0.565884242104517,0.0432074167049911,0.180865608244654,0.101058328802072,0.0047376525880083,0.0174828044566249,0.0310786397253967,0.0131812316529005,0.0388475856308499,0.0185400065940587,0.00541404134906682,0.0159360513452097,0.0502918534452267,0.00528349514013769,0.0245583764813898,0.0269698415336784,0.00505790871828602,0.0111648068691298,0.0179510380903377,0.00769402012440978,0.0135177965587495,0.0488682459589702,0.0183752310982535,0.0304430120063197,0.0287626420003694,0.0063796663838384,0.00515194310212319,0.00680455750016397,0.00878277811332208,0.00449888505055495,4.83333333333333,454.916666666667,233,254,0
575,37,683,491,107,6.43027472224083,0.914371776665589,4,0.14264828738513,0.0818700706110818,97.8936830354673,87.9829528942965,7.21110255092798,2.05944354437282,1.4142135623731,37.101012429102,39.6347639649304,-50.0932810439439,323.781999999999,0.289775137887145,0.111564381936792,0.036788367819189,0.00711034962594724,0.0400832654197417,0.00835429641808266,0.0151305727033403,0.00775639443543613,0.0136197127307657,0.0226461723207123,0.00602535645760686,0.00280881066233496,0.00759964179452864,0.00186348961848281,0.00826217180835043,0.0117399260490405,0.0122419613824393,0.00629051714285073,0.0114999862537114,0.0046416491300445,0.00280094702957133,0.0046149872059022,0.00576961235443192,0.00131631349638347,0.00763490984121822,0.00711859934127819,0.00756366761444895,0.0047560228620603,0.00516867277262283,0.00475172523996077,0.00151626549766032,483.01317715959,127.117130307467,37,38,2
575,90,560,621,268,2.40087045077154,0.953158112456712,1,0.414814814814815,0.398594174227955,55.9798394396135,48.7647413609464,8.94427190999916,3.1280815148041,2.82842712474619,18.3357574154983,16.9323619295343,-25.6647685287236,132.872,0.782669461914745,0.299736826722843,0.0392160728027836,0.0737757557362399,0.0938177160558439,0.021740670057144,0.0101569978358989,0.000848133253051954,0.0597583802336943,0.0386339473446434,0.0179432310742681,0.00683076041260993,0.00205486049694205,0.00126697914448917,0.0198255128624148,0.0228881348073006,0.0181498340077904,0.0156365054794796,0.00956469605303482,0.00817780716410906,0.00343636217127499,0.0037459402518192,0.00832269726389431,0.00564254403533548,0.00515617764243824,0.00966442789284836,0.0119742039304158,0.00638397491427196,0.00847205760071251,0.00909806239293229,0.00361548658516076,610.889285714286,272.614285714286,90,99,2
577,11,146,369,81,5.12301313372225,0.98908888264594,1,0.240131578947368,0.222364698040335,43.1751075916945,34.8855270850248,3.60555127546399,1.49357970952319,1,7.92697356317306,6.36055682494145,62.0327553287688,90.834,0.605809128630705,0.152746896903315,0.00782039532892544,0.0324179460059207,0.0573400345793623,0.00388162759066758,0.00688258084576323,0.00931421484765781,0.0322296766862483,0.0315684128541521,0.0045586022654544,0.00878327673206219,0.00502283018694476,0.0165104555472818,0.00994599923552013,0.0236426489053728,0.0196763325489827,0.00597493140642418,0.00434550167248665,0.00807738005947997,0.00350034346517178,0.0176662142930225,0.00384534758412207,0.0126359095437253,0.0146757294519739,0.0134092704651789,0.00311613526459523,0.00239843458979801,0.00574208564826633,0.00610898130203397,0.00243149550346626,363.835616438356,71.8150684931507,11,12,0
590,5,51,280,5,1.04044785533096,0.418347610849175,1,0.62962962962963,0.657949411473349,8.68252101669617,8.54400374531753,3.16227766016838,1.62318811266036,1.4142135623731,7,7.88622097686191,25.7582817106372,31.21,0.871794871794872,0.871733047203603,0.102141546301142,0.0571414807519701,0.0290670749350722,0.0458007208476957,0.0207133470413996,0.0207574406222163,0.0183106239843988,0.0484369703032542,0.0155329326054146,0.0208408514069213,0.0379327972801883,0.0552344043227814,0.0248220657771374,0.0243297551193958,0.0299712806207944,0.00822932687677414,0.0272616115752795,0.00943093642305467,0.0359097597999182,0.0523246035791128,0.023325216116217,0.0314639087570974,0.0272435246459851,0.0329189864900586,0.00430603916890953,0.0422260117133801,0.0224666799635895,0.0536679081761731,0.0143017120736039,279.588235294118,4.58823529411765,5,4,0
607,27,29,150,100,1.18919116724511,0.44690736463527,1,0.517857142857143,0.488540817028568,7.06685729394216,7.28010988928052,2.82842712474619,1.31501941083143,1,5.65685424949238,6.32187090052361,25.7045491212351,27.312,0.773333333333333,0.679013985843779,0.0659476121200697,0.117915505898752,0.031429520178536,0.0374997398174168,0.100261903931803,0.0572601857462004,0.0298885518622269,0.076806302248922,0.0320372489864809,0.037757676186433,0.0212415319599965,0.093758853086214,0.0299651029273412,0.0330527318860338,0.0174758331664072,0.014323407471594,0.038220751126828,0.020411418064881,0.0596528518797691,0.0770298914766308,0.024350878100171,0.0717995558481335,0.00448958537699969,0.0322628083040906,0.00896257036933692,0.039080532772881,0.0196671729741717,0.0513540984436537,0.0249152328570412,149.551724137931,100,27,29,1
607,77,739,301,353,4.16732778244252,0.966158873597613,2,0.233270202020202,0.118231191710075,85.6474538248083,75.6108457828637,6.08276253029822,2.26507036437771,2,22.9018208658326,22.0925662207505,31.1060443171849,280.26,0.530890804597701,0.164583526947575,0.0273431363216883,0.0426147253489683,0.0533615267084939,0.0168584974136596,0.0157633805176727,0.0120915500846568,0.0308822145707588,0.0244143285082523,0.0249081823367739,0.00687337850109314,0.00657475712740821,0.0148130819345362,0.00913635959516784,0.0182072766029685,0.0113040009251674,0.0142249765207122,0.0124203289277828,0.00104039616001814,0.00197318540339817,0.00700109734864766,0.00861042805231518,0.0059179696016211,0.00790507896214677,0.00628899070625084,0.010669839178845,0.00891512568232718,0.00764383700735822,0.00429016913654248,0.000690740208282788,288.441136671177,342.345060893099,77,88,5
607,90,81,369,384,1.08236483165897,0.569108648796502,1,0.675,0.68230787854465,11.6155328259362,11.1803398874989,4.12310562561766,1.89604497113751,2,9,9.55101513175396,-24.9751361171459,38.624,0.857142857142857,0.761534790259665,0.055501425327143,0.126163331593521,0.0637391936552757,0.00887277802720817,0.0616017974310978,0.0185949590305638,0.00349904635645285,0.0120017583637986,0.0195330225092661,0.0232280796581218,0.0376539720966252,0.0147182498933873,0.0115245145416266,0.0109425649732995,0.0165382178880393,0.0117748901492761,0.0022252570513582,0.0214110873690651,0.0213223629420814,0.0116312563574349,0.0216884427930571,0.0100572314416627,0.0131414236086425,0.0125097152452305,0.0057410515619656,0.0240768017515696,0.0119973557672038,0.025941155253753,0.0134161848954514,368.777777777778,384.814814814815,90,98,0
622,73,56,183,231,1.07158620590001,0.511934425081444,1,0.691358024691358,0.60130074601054,9.45514023697918,8.60232526704263,3.16227766016838,1.64088699140511,1.4142135623731,7.84464540552736,8.12219740517095,-75.1929387239786,34.21,0.842105263157895,0.891267681314614,0.0543229184928708,0.033422538049298,0.0651223831937192,0.032350468905654,0.06546788817749,0.0354119748379466,0.00715312503311532,0.030135206768526,0.0297705106902608,0.0214474296116832,0.0539967690922806,0.050491905695904,0.0173133158301595,0.016451903223131,0.014082309075951,0.00865665791507973,0.0300852071614052,0.039417343156083,0.0304793720094214,0.0391093431096491,0.00858572423494339,0.0288020509590669,0.0088248153225749,0.0295716539690078,0.00172434881235757,0.0440794647707644,0.050934663199452,0.0312905059508948,0.0261003492901856,183.767857142857,230.142857142857,73,80,0
622,92,35,189,303,1.17383823464743,0.802474584604611,1,0.546875,0.562283172410155,8.87346045969693,8.06225774829855,2.82842712474619,1.41920554203877,1,4.91934955049954,5.29467229328325,46.1762409703223,27.968,0.853658536585366,0.679970929628423,0.0387880508149735,0.132809310377075,0.131494835446141,0.0191420487529279,0.0153457272744874,0.034970632966781,0.0265408491536216,0.0459753453211987,0.0175298275370364,0.0307664817777386,0.0164587828494133,0.0739345480089119,0.0212309026198909,0.0238627738947006,0.0203713812952606,0.0338521264757374,0.00999159680490038,0.0251426006416985,0.0223495698814535,0.0549900071021099,0.047971972147976,0.0183848627439068,0.0151316264946324,0.0403107033212007,0.0316354573884156,0.0177839120820769,0.0358368449283594,0.0495884383236746,0.0293174419842939,188.371428571429,302.542857142857,92,99,0
640,62,18,298,154,1.06120327976198,0.617673076546349,1,0.6,0.617445318656419,5.5733015959792,5.09901951359278,2.23606797749979,1.27182901261068,1,3.53553390593274,4.3830393034505,-58.1742165024835,19.14,1,0.881473530970497,0.042950190508031,0.0527377326221665,0.101078704390605,0.0473040878713552,0.0768458422181176,0.0538968036688075,0.0664320637603979,0.0593536053129739,0.0630689880554276,0.034188628812014,0.048954724162381,0.15856983511162,0.0567059528148046,0.129361104627823,0.121243059226964,0.0588247647783153,0.0297230178486097,0.0578599920852847,0.0385398843102974,0.194946834113892,0.0670678919789307,0.187601285231349,0.160890414730358,0.0551173016990898,0.0458915720872892,0.0501935993814445,0.0519264113857886,0.0700621404372203,0.0570329348795019,298.444444444444,153.611111111111,62,67,0
644,27,165,254,100,1.11211523226502,0.666998794110812,1,0.654761904761905,0.708224335388424,17.3975486438127,17.464249196573,5.8309518948453,2.44382994801429,2.23606797749979,12.6918270641702,12.962196636077,86.9843573261716,54.108,0.884718498659518,0.688801720922301,0.0321809875433663,0.15815407620978,0.0744934931696351,0.011906259426998,0.050057368192437,0.0109426093041041,0.0109572379492852,0.0485581171051661,0.00676601679799133,0.00863651509256063,0.0160216397394648,0.0302293580095456,0.0120167451646295,0.0205618360594094,0.021787683767441,0.00404616284031101,0.00203921188138514,0.00621964060466097,0.00865719609197139,0.0146492893139508,0.0160448084229631,0.00621067574200946,0.0179852715139106,0.0108697984882976,0.00578868435241687,0.00924821191749793,0.00973561991524049,0.0066119216264798,0.0144699015169874,253.593939393939,101.460606060606,27,31,0
644,65,261,365,250,7.88217385179273,0.993042464908774,1,0.153079178885631,0.14750730575882,71.8074346087526,60.8276253029822,3.16227766016838,1.52993694126797,1.4142135623731,10.1708482363151,8.45581339305285,-30.8187296366083,149.114,0.558886509635974,0.0898150057232101,0.00490515704470248,0.0256958155133389,0.0311344580161529,0.00790570432571614,0.00504803766298369,0.00833792251178149,0.020709088030366,0.0173747246515725,0.00932079084596444,0.000884002157861031,0.00353173226987717,0.0095935189420306,0.00781035027634946,0.0161299737439802,0.0110625063738617,0.00649232845357408,0.00577123286496287,0.00257267402192944,0.00222877167756734,0.0049772263565249,0.00634169511417971,0.0082770918587617,0.0120594786210119,0.00758377972456294,0.00610547551947654,0.00434002454278173,0.00299225658753578,0.00238455160484011,0.0013826222979473,378.639846743295,242.735632183908,65,75,0
644,158,50,377,563,2.87237072954776,0.858128247114997,3,0.210084033613445,0.201824431184995,17.0836963434819,19.1049731745428,2.23606797749979,1.19442698703477,1,7.6,8.77137449105128,29.2101422384648,55.796,0.409836065573771,0.174416375991118,0.0691724386353862,0.0321690696759509,0.0511281935662208,0.034121890593971,0.016519089635643,0.019265831931846,0.0286281283740163,0.0107097685035261,0.00270410972438923,0.0153624717699262,0.0083960884127088,0.0135331802840504,0.0157133133864183,0.0126644312760807,0.0129915804801259,0.00328124714098376,0.0115364571367534,0.00796829513963215,0.0115038162424815,0.0186095262950496,0.0103227692955448,0.00329892426284429,0.00779018373540454,0.0172556677625905,0.00301663960821985,0.00581918854809146,0.00100715185156354,0.0119413957549703,0.00912513136744798,378.32,561.6,158,176,0
671,43,43,173,175,1.42264079766369,0.893308787719785,1,0.597222222222222,0.548677414494814,11.470141491415,11.1803398874989,2.23606797749979,1.37809256765079,1,4.98964444866946,5.15517990053065,-16.7580264963946,31.382,0.88659793814433,0.437994403388896,0.0747121515703889,0.139587797768405,0.088128802622744,0.0534372245048651,0.0270302651932943,0.0397521275895836,0.0258034579484766,0.0435991972362929,0.0187184527784866,0.0126326118258232,0.0122170427552503,0.0253978409036661,0.0255183373807149,0.0207240677058729,0.0308437261840747,0.00909944727335208,0.00503198910243715,0.00355912359828718,0.00773384329893498,0.028872822417188,0.0235707367020988,0.0169423229870863,0.0175224158568167,0.022264811324561,0.00770531514378383,0.0145878937771339,0.00274681617675927,0.00702526863022905,0.00830165447609518,174.255813953488,174.581395348837,43,45,2
707,21,28,287,61,1.02897463462603,0.649076230507576,1,0.8,0.904252749132899,6.90602570407559,6.32455532033676,2.82842712474619,1.43977530353517,1,4,5.25357515292951,-13.4272106702593,19.726,0.918032786885246,0.891267681314614,0.0860025953439235,0.0572957795130823,0.114104215952087,0.0620908289330312,0.0513752550736529,0.0261014106670706,0.0966593450527533,0.0321114572376912,0.0357443719448233,0.0411131444444875,0.0215777949566594,0.103132403123548,0.0811822828053964,0.054982871000786,0.0170438522512302,0.0179720394570186,0.0323336810250549,0.0386457894751081,0.0189296322798869,0.124363672532005,0.0701481135635065,0.0826222014901754,0.0490446257553952,0.0349424548161022,0.0128887821333298,0.0247150784113971,0.0416885343120334,0.0420458217862844,0.0162385392381682,287.714285714286,60.8928571428572,21,25,0
709,108,25,333,412,8.87487358268502,0.782866044463219,3,0.120192307692308,0.17836651468432,20.2426189166622,15.1327459504216,1.4142135623731,1.03313708498985,1,10.5940349556878,12.5947609252719,-0.835983942513598,41.968,0.206611570247934,0.126511604757652,0.0242609423829186,0.0259313254662654,0.0363467100276584,0.00918404977235963,0.0408484238236647,0.0191745829917586,0.010963332691692,0.0283883850156849,0.0122677909883777,0.0199805568330027,0.0108669627524717,0.0115331283233122,0.00361538935048965,0.0127637742961851,0.0201801990428148,0.00950516108907612,0.00670808327610311,0.00972665485209441,0.0121042745700456,0.00395189276466641,0.00391041982798369,0.0115485907699676,0.011954744157431,0.00422523373091731,0.00275275462605001,0.00465288041677251,0.0116933946326224,0.00828141547951434,0.0098935073106986,338.84,411.32,108,130,0
714,41,221,518,137,4.03773840479188,0.715113539185123,3,0.157183499288762,0.107216925596932,39.080839056093,39.560080889705,3.16227766016838,1.41625877452184,1,29.9564433064945,27.317831503091,-16.5656126619209,160.942,0.32619926199262,0.152545700941602,0.0201501214613348,0.0532634034080428,0.014957303028865,0.0115591860441764,0.0316584849215054,0.022247886520994,0.00620363891934514,0.00851149922917647,0.00790983703040757,0.0248058020146156,0.0125637102221331,0.0113220628900825,0.00527894422793812,0.00502747375832713,0.0126826505680296,0.0141432117430123,0.0178891739717503,0.00947221578311668,0.00533473142293676,0.00847994627056165,0.00513411383781856,0.00542789936719674,0.0118668415388997,0.010842975115127,0.0122468886014497,0.0111558953004216,0.00443306306055859,0.00122270993646919,0.00537139719975769,513.149321266968,137.561085972851,41,52,0
736,72,207,376,246,5.6321909041266,0.968281965034373,3,0.174831081081081,0.139904506545039,52.8415804448476,44.8218696620299,3.60555127546399,1.53546305762836,1.4142135623731,13.6519768014832,13.2029990441281,38.5699442492298,136.356,0.422448979591837,0.131189938158377,0.0254197251534066,0.0244046351944515,0.0477130719346648,0.0301813998773677,0.00773705925279222,0.00173418618923986,0.0250480825399699,0.0242932993218888,0.0105959045519212,0.015156188660999,0.0060087637011459,0.00244204395278075,0.0106526968870043,0.0149415031541001,0.0152333418807888,0.0119401856019873,0.00191221804353281,0.0061827372153302,0.00470520087071626,0.00335936747328542,0.0110366163051827,0.00829741065033291,0.00695008623826034,0.0113686467160414,0.0109165106463065,0.00646660913963611,0.00460442151084944,0.000926194544930037,0.00353843235937912,373.927536231884,248.531400966184,72,83,0
739,7,21,93,12,1.08010268966957,0.291118780802529,1,0.7,0.644054053212191,5.5749336646851,5.3851648071345,2,1.27754414879744,1,4,5.33346609520868,-56.4943584010403,20.242,0.857142857142857,0.831926652759084,0.198556687127601,0.0332168361264536,0.0313177998847936,0.104325475957946,0.0687839771275574,0.0830751513991553,0.00962827584202678,0.0271265847329527,0.0501345302151495,0.0466297919987113,0.0553413424759161,0.102641308655037,0.0306391883318609,0.0851581328246178,0.0326706179410942,0.0520235605822258,0.0671158737966226,0.0456839190141077,0.0471823044137022,0.0725069499175495,0.026224460618597,0.105188702814355,0.0387706522104691,0.0558834274942241,0.0616270818184799,0.0962760474021868,0.0861070652411057,0.0905202380385458,0.023249439447712,92.8095238095238,12.8571428571429,7,7,0
739,155,37,42,497,1.38234294243597,0.890155271469557,1,0.74,0.689500496314569,10.473616642704,9.21954445729289,2.82842712474619,1.38378535179344,1,4,4.77238008328799,82.9028082578593,25.968,0.870588235294118,0.554233684178836,0.0283747242536372,0.126707160230392,0.141731265792658,0.0239493014930301,0.00981794913465072,0.0565024991861061,0.0150581091022389,0.0650429373718466,0.00700081305835173,0.021201821836522,0.0045665693357766,0.0353377062787875,0.025862990784136,0.0302519391862438,0.0367648460326325,0.0120624868001633,0.0201445227931641,0.0116278785851977,0.000376730658979645,0.0296506951291568,0.0508451633942605,0.0323372059230123,0.0431429720751285,0.0241181951882829,0.00477420595963596,0.00858573255473906,0.00917618684782231,0.00192914817839611,0.00105271387822075,41.9459459459459,495.72972972973,155,184,0
739,158,7,357,501,1.17237276868657,0.882300128925595,1,0.875,0.910704763988985,4.23998626891454,3.16227766016838,1,1,1,1,1.99570745526762,81.6503778830032,9.828,1,0.891267681314614,0.127323954473516,0.0763943726841095,0.314982067779385,0.127323954473516,0.127323954473516,0.402343696136311,0.314982067779385,0.149788393761864,0.127323954473516,0.127323954473516,0.127323954473516,0.565318357862411,0.314982067779383,0.221203303364991,0.179668131017829,0.127323954473516,0.127323954473516,0.127323954473516,0.127323954473516,0.174179169719766,0.314982067779383,0.13218305690061,0.179668131017829,0.328474877318343,0.127323954473519,0.127323954473517,0.127323954473516,0.127323954473516,0.127323954473516,356.571428571429,499.285714285714,158,187,0
739,159,59,205,524,10.6497113673339,0.982573047986778,5,0.0993265993265993,0.145923921974608,39.3373606714428,32.8024389337135,2,1.10701200845737,1,7.25289558604165,7.31190490098147,-32.4267905333703,71.28,0.301020408163265,0.06981517949756,0.00724391781899416,0.0164035539251718,0.024074208700383,0.00809096536821656,0.00465805173583812,0.0169832622363462,0.00641636096590928,0.0160130281238562,0.0113163928648966,0.00324487640205743,0.00454859312181932,0.00183752886992829,0.0091823355859745,0.00350049888466191,0.0122259520370599,0.00873987725032456,0.00680317903421625,0.00192566506008825,0.00459335919031963,0.00715823063050453,0.00921109556220435,0.00273270614923972,0.00272856820189099,0.00957019278289181,0.00822922947225179,0.00592262269293151,0.00469439730969907,0.00171746822253894,0.00451882965219282,209.847457627119,522.694915254237,159,192,0
754,3,12,316,0,1.65806278939461,0.953151210035609,1,1,0.589048622548086,6.90922225936313,5.09901951359278,2,1.33333333333333,1,1,2.09,0,16,1,0.587649020646998,1.90289596326877e-17,0.0150679236063333,0.241086777701333,1.6310536828018e-17,5.46396221450976e-17,0.226018854094999,0.0927256837312818,0.144883880830128,1.09583126600498e-17,3.26210736560361e-17,2.17473824373574e-17,0.209613540819465,0.212555798091707,0.121345822652187,0.0699009000435815,2.43143127313081e-17,5.46396221450976e-17,3.26210736560361e-17,1.6310536828018e-17,0.219489649145874,0.224846066231238,0.148340518744371,0.0892141785485586,0.00524668254840465,6.79605701167418e-18,4.38332506401991e-17,4.34947648747148e-17,2.17473824373574e-17,1.08736912186787e-17,317.5,0.5,3,2,0
